order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,item_id,product_id,quantity,list_price,discount,sales,sales_category,total_sales
693,1233,4,2017-02-05,2017-02-07,2017-02-06,1,3,1,104,2,481.99,0.2,963.98,Medium,5508.9400000000005
1382,1303,4,2018-02-06,2018-02-09,2018-02-08,2,6,3,225,1,959.99,0.1,959.99,Medium,5889.9400000000005
1438,263,4,2018-03-15,2018-03-17,2018-03-16,2,6,1,225,1,959.99,0.2,959.99,Medium,16358.939999999999
1549,17,1,2018-04-17,2018-04-17,,2,7,1,158,1,959.99,0.2,959.99,Medium,5927.92
1496,3,1,2018-04-06,2018-04-06,,1,3,3,224,2,479.99,0.05,959.98,Medium,26249.809999999998
975,1092,4,2017-06-25,2017-06-27,2017-06-28,2,6,1,110,2,470.99,0.2,941.98,Medium,941.98
942,537,4,2017-06-13,2017-06-16,2017-06-15,2,6,2,110,2,470.99,0.1,941.98,Medium,4629.92
654,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,3,110,2,470.99,0.07,941.98,Medium,4941.94
1062,1210,4,2017-08-15,2017-08-17,2017-08-18,2,6,2,111,2,470.99,0.2,941.98,Medium,3082.95
1216,886,4,2017-10-28,2017-10-30,2017-10-29,2,7,4,110,2,470.99,0.07,941.98,Medium,10870.939999999999
1121,143,4,2017-09-11,2017-09-13,2017-09-12,2,7,2,110,2,470.99,0.05,941.98,Medium,4303.96
1470,505,4,2018-03-28,2018-03-31,2018-03-31,2,7,1,110,2,470.99,0.1,941.98,Medium,7221.95
716,672,4,2017-02-15,2017-02-17,2017-02-18,2,6,1,111,2,470.99,0.1,941.98,Medium,7564.929999999999
1298,533,4,2017-12-14,2017-12-17,2017-12-16,3,9,2,110,2,470.99,0.07,941.98,Medium,3541.97
1174,1109,4,2017-10-08,2017-10-10,2017-10-11,2,6,1,110,2,470.99,0.2,941.98,Medium,1861.96
1075,1003,4,2017-08-19,2017-08-21,2017-08-22,1,3,2,111,2,470.99,0.05,941.98,Medium,3941.96
1028,1273,4,2017-07-27,2017-07-28,2017-07-30,2,7,1,111,2,470.99,0.1,941.98,Medium,6076.9400000000005
1232,665,4,2017-11-06,2017-11-07,2017-11-09,1,3,2,110,2,470.99,0.05,941.98,Medium,7681.94
1577,48,1,2018-04-23,2018-04-23,,2,7,2,111,2,470.99,0.1,941.98,Medium,13459.9
1156,869,4,2017-09-30,2017-10-03,2017-10-03,2,7,1,111,2,470.99,0.05,941.98,Medium,1091.97
325,848,4,2016-07-20,2016-07-21,2016-07-21,2,6,3,6,2,469.99,0.2,939.98,Medium,5489.96
328,528,4,2016-07-23,2016-07-26,2016-07-25,2,6,1,6,2,469.99,0.1,939.98,Medium,939.98
1591,165,2,2018-04-27,2018-04-27,,1,2,2,126,2,469.99,0.2,939.98,Medium,12989.89
465,1198,4,2016-09-28,2016-10-01,2016-10-01,2,6,1,6,2,469.99,0.1,939.98,Medium,1939.96
1232,665,4,2017-11-06,2017-11-07,2017-11-09,1,3,3,6,2,469.99,0.2,939.98,Medium,7681.94
990,706,4,2017-07-04,2017-07-07,2017-07-07,2,7,1,6,2,469.99,0.2,939.98,Medium,2829.94
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,3,6,2,469.99,0.05,939.98,Medium,6309.92
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,2,34,2,469.99,0.05,939.98,Medium,19081.91
1236,243,4,2017-11-08,2017-11-11,2017-11-09,2,7,2,32,2,469.99,0.05,939.98,Medium,2849.96
1210,730,4,2017-10-26,2017-10-27,2017-10-29,3,8,2,6,2,469.99,0.07,939.98,Medium,4611.92
439,149,4,2016-09-17,2016-09-20,2016-09-18,2,6,1,6,2,469.99,0.07,939.98,Medium,8939.96
1575,224,2,2018-04-23,2018-04-23,,1,3,4,126,2,469.99,0.05,939.98,Medium,12829.88
1126,1213,4,2017-09-14,2017-09-16,2017-09-15,3,8,1,33,2,469.99,0.1,939.98,Medium,6359.95
744,166,4,2017-03-01,2017-03-02,2017-03-02,2,7,1,33,2,469.99,0.2,939.98,Medium,939.98
747,87,4,2017-03-03,2017-03-04,2017-03-05,1,3,3,33,2,469.99,0.1,939.98,Medium,14460.91
421,240,4,2016-09-05,2016-09-06,2016-09-08,1,3,1,6,2,469.99,0.07,939.98,Medium,11239.88
1183,216,4,2017-10-14,2017-10-17,2017-10-17,2,6,3,6,2,469.99,0.05,939.98,Medium,5963.95
1179,1150,4,2017-10-12,2017-10-15,2017-10-15,3,9,3,33,2,469.99,0.2,939.98,Medium,7739.93
563,365,4,2016-11-20,2016-11-22,2016-11-21,2,6,1,6,2,469.99,0.1,939.98,Medium,1928.96
888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,1,33,2,469.99,0.1,939.98,Medium,2139.96
338,1333,4,2016-07-28,2016-07-29,2016-07-30,1,3,1,6,2,469.99,0.07,939.98,Medium,9120.94
442,667,4,2016-09-18,2016-09-21,2016-09-21,2,7,3,6,2,469.99,0.2,939.98,Medium,3339.94
448,101,4,2016-09-21,2016-09-22,2016-09-24,2,6,2,6,2,469.99,0.05,939.98,Medium,1479.96
120,327,4,2016-03-14,2016-03-15,2016-03-17,2,7,2,6,2,469.99,0.05,939.98,Medium,6206.9400000000005
298,885,4,2016-07-04,2016-07-07,2016-07-07,3,9,2,6,2,469.99,0.05,939.98,Medium,5049.93
291,158,4,2016-06-29,2016-06-30,2016-07-01,2,6,1,6,2,469.99,0.05,939.98,Medium,1479.96
873,829,4,2017-05-03,2017-05-05,2017-05-05,2,7,1,32,2,469.99,0.1,939.98,Medium,939.98
97,204,4,2016-02-28,2016-02-29,2016-03-01,2,7,3,6,2,469.99,0.2,939.98,Medium,3338.95
1271,734,4,2017-11-27,2017-11-30,2017-11-30,2,6,4,32,2,469.99,0.07,939.98,Medium,14319.92
1397,920,4,2018-02-15,2018-02-17,2018-02-16,2,6,1,127,2,469.99,0.1,939.98,Medium,9985.93
1125,945,4,2017-09-14,2017-09-15,2017-09-15,2,7,5,32,2,469.99,0.07,939.98,Medium,5159.92
1203,1191,4,2017-10-25,2017-10-27,2017-10-26,2,7,1,6,2,469.99,0.07,939.98,Medium,3639.97
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,2,33,2,469.99,0.2,939.98,Medium,9899.92
89,668,4,2016-02-21,2016-02-24,2016-02-24,3,8,2,6,2,469.99,0.1,939.98,Medium,2260.9700000000003
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,5,6,2,469.99,0.05,939.98,Medium,9899.92
1080,1086,4,2017-08-19,2017-08-20,2017-08-20,2,7,4,32,2,469.99,0.2,939.98,Medium,13722.939999999999
1556,4,2,2018-04-18,2018-04-18,,2,6,4,119,2,469.99,0.05,939.98,Medium,24198.879999999997
813,1203,4,2017-04-01,2017-04-03,2017-04-02,3,9,3,33,2,469.99,0.2,939.98,Medium,4333.9
530,773,4,2016-10-28,2016-10-31,2016-10-31,2,6,3,6,2,469.99,0.2,939.98,Medium,5339.95
1239,1197,4,2017-11-09,2017-11-10,2017-11-11,2,7,3,34,2,469.99,0.1,939.98,Medium,3182.94
708,660,4,2017-02-10,2017-02-12,2017-02-11,1,2,3,34,2,469.99,0.2,939.98,Medium,6709.96
1003,503,4,2017-07-14,2017-07-16,2017-07-16,2,7,1,34,2,469.99,0.05,939.98,Medium,13939.96
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,3,6,2,469.99,0.2,939.98,Medium,12829.88
417,359,4,2016-09-04,2016-09-05,2016-09-06,1,3,2,6,2,469.99,0.07,939.98,Medium,2139.96
415,1265,4,2016-09-03,2016-09-06,2016-09-06,2,7,4,6,2,469.99,0.05,939.98,Medium,3860.94
1067,225,4,2017-08-17,2017-08-19,2017-08-19,2,7,4,6,2,469.99,0.2,939.98,Medium,9059.92
1399,146,4,2018-02-16,2018-02-18,2018-02-18,2,6,3,127,2,469.99,0.07,939.98,Medium,7017.96
1225,768,4,2017-11-04,2017-11-05,2017-11-07,1,2,3,6,2,469.99,0.1,939.98,Medium,7239.95
525,1315,4,2016-10-26,2016-10-28,2016-10-29,1,3,2,6,2,469.99,0.07,939.98,Medium,8488.96
146,288,4,2016-03-28,2016-03-30,2016-03-30,1,3,4,6,2,469.99,0.05,939.98,Medium,5439.92
1539,116,1,2018-04-15,2018-04-15,,3,9,1,6,2,469.99,0.05,939.98,Medium,14090.869999999999
1063,198,4,2017-08-16,2017-08-19,2017-08-19,3,8,1,33,2,469.99,0.1,939.98,Medium,3159.94
350,31,3,2016-08-03,2016-08-03,,1,3,1,6,2,469.99,0.05,939.98,Medium,21928.86
689,884,4,2017-02-02,2017-02-03,2017-02-05,2,7,1,33,2,469.99,0.1,939.98,Medium,939.98
402,1335,4,2016-08-30,2016-09-01,2016-08-31,2,6,1,6,2,469.99,0.07,939.98,Medium,2860.96
152,76,4,2016-03-29,2016-03-30,2016-03-30,2,6,1,6,2,469.99,0.2,939.98,Medium,8209.86
681,499,4,2017-01-29,2017-02-01,2017-01-31,2,7,4,6,2,469.99,0.05,939.98,Medium,11099.939999999999
268,540,4,2016-06-11,2016-06-14,2016-06-12,1,3,2,6,2,469.99,0.2,939.98,Medium,7939.959999999999
277,546,4,2016-06-19,2016-06-20,2016-06-20,2,7,2,6,2,469.99,0.2,939.98,Medium,2679.94
271,350,4,2016-06-13,2016-06-16,2016-06-14,2,7,2,6,2,469.99,0.05,939.98,Medium,12571.93
606,18,4,2016-12-11,2016-12-12,2016-12-13,2,7,1,6,2,469.99,0.2,939.98,Medium,17306.87
358,1042,4,2016-08-05,2016-08-07,2016-08-07,2,7,2,6,2,469.99,0.07,939.98,Medium,5977.9400000000005
974,511,4,2017-06-24,2017-06-27,2017-06-27,3,8,1,33,2,469.99,0.1,939.98,Medium,1479.96
361,994,4,2016-08-08,2016-08-09,2016-08-11,2,6,2,6,2,469.99,0.1,939.98,Medium,3720.95
615,560,4,2016-12-19,2016-12-22,2016-12-21,3,9,3,6,2,469.99,0.1,939.98,Medium,3818.96
1015,799,4,2017-07-19,2017-07-22,2017-07-21,2,7,1,6,2,469.99,0.1,939.98,Medium,3389.9300000000003
266,933,4,2016-06-10,2016-06-13,2016-06-13,2,7,1,6,2,469.99,0.07,939.98,Medium,1888.97
629,973,4,2016-12-26,2016-12-27,2016-12-29,1,2,5,6,2,469.99,0.1,939.98,Medium,5170.92
259,413,4,2016-06-06,2016-06-09,2016-06-09,2,7,2,6,2,469.99,0.1,939.98,Medium,5939.94
220,1358,4,2016-05-12,2016-05-14,2016-05-15,2,6,1,6,2,469.99,0.05,939.98,Medium,3979.9300000000003
208,815,4,2016-05-06,2016-05-07,2016-05-09,2,7,1,6,2,469.99,0.05,939.98,Medium,11387.939999999999
1250,1188,4,2017-11-17,2017-11-19,2017-11-18,2,6,4,6,2,469.99,0.1,939.98,Medium,3937.92
1155,865,4,2017-09-30,2017-10-01,2017-10-01,2,7,2,6,2,469.99,0.1,939.98,Medium,4272.93
515,986,4,2016-10-19,2016-10-20,2016-10-22,2,6,4,6,2,469.99,0.2,939.98,Medium,5060.9400000000005
1248,1367,4,2017-11-16,2017-11-17,2017-11-18,1,3,2,33,2,469.99,0.1,939.98,Medium,2199.94
393,368,4,2016-08-25,2016-08-26,2016-08-27,2,6,1,6,2,469.99,0.2,939.98,Medium,939.98
656,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,3,33,2,469.99,0.05,939.98,Medium,1359.96
198,640,4,2016-05-01,2016-05-04,2016-05-03,2,6,1,6,2,469.99,0.05,939.98,Medium,6708.92
204,591,4,2016-05-04,2016-05-07,2016-05-06,2,7,1,6,2,469.99,0.07,939.98,Medium,1797.98
769,946,4,2017-03-09,2017-03-11,2017-03-11,2,6,2,6,2,469.99,0.05,939.98,Medium,4405.95
1153,720,4,2017-09-30,2017-10-03,2017-10-03,2,7,2,6,2,469.99,0.05,939.98,Medium,1491.97
254,510,4,2016-06-03,2016-06-06,2016-06-05,2,7,1,6,2,469.99,0.07,939.98,Medium,2489.96
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,4,33,2,469.99,0.07,939.98,Medium,2277.96
1580,191,2,2018-04-24,2018-04-24,,1,2,1,119,2,469.99,0.07,939.98,Medium,2849.92
1230,1107,4,2017-11-05,2017-11-06,2017-11-07,2,6,1,32,2,469.99,0.1,939.98,Medium,2039.96
945,167,4,2017-06-14,2017-06-15,2017-06-16,2,7,3,34,2,469.99,0.05,939.98,Medium,15053.91
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,1,6,2,469.99,0.2,939.98,Medium,939.98
1601,43,1,2018-04-29,2018-04-29,,3,8,5,180,1,919.99,0.1,919.99,Medium,25382.84
1481,62,1,2018-04-01,2018-04-01,,2,6,2,130,1,919.99,0.1,919.99,Medium,4568.9400000000005
1573,24,2,2018-04-23,2018-04-23,,1,2,2,129,1,919.99,0.07,919.99,Medium,15455.84
1357,440,4,2018-01-20,2018-01-23,2018-01-21,2,6,3,130,1,919.99,0.2,919.99,Medium,6079.96
1566,72,1,2018-04-21,2018-04-21,,1,3,1,179,1,919.99,0.05,919.99,Medium,14837.93
1377,1007,4,2018-02-01,2018-02-03,2018-02-03,2,7,2,130,1,919.99,0.05,919.99,Medium,19419.94
1327,1026,4,2018-01-02,2018-01-03,2018-01-05,2,6,4,180,1,919.99,0.2,919.99,Medium,8819.93
1512,68,1,2018-04-09,2018-04-09,,3,9,1,217,1,909.99,0.07,909.99,Medium,11842.92
1503,208,2,2018-04-07,2018-04-07,,1,3,1,217,1,909.99,0.1,909.99,Medium,6219.92
1474,816,4,2018-03-30,2018-04-01,2018-04-02,1,3,1,301,1,899.99,0.2,899.99,Medium,1899.98
1479,23,2,2018-04-01,2018-04-01,,2,7,2,256,1,899.99,0.1,899.99,Medium,5139.96
1419,474,4,2018-03-04,2018-03-07,2018-03-07,2,6,3,234,1,899.99,0.1,899.99,Medium,4198.97
1605,123,3,2018-07-01,2018-07-01,,3,8,4,301,1,899.99,0.1,899.99,Medium,16075.89
1615,136,3,2018-12-28,2018-12-28,,3,8,2,214,1,899.99,0.07,899.99,Medium,17327.899999999998
1568,192,2,2018-04-21,2018-04-21,,1,3,3,301,1,899.99,0.1,899.99,Medium,16028.91
1579,104,2,2018-04-24,2018-04-24,,1,2,2,214,1,899.99,0.1,899.99,Medium,13443.9
1578,93,2,2018-04-23,2018-04-23,,2,7,2,310,1,899.99,0.05,899.99,Medium,29214.89
1386,1254,4,2018-02-09,2018-02-10,2018-02-11,1,2,3,306,1,899.99,0.1,899.99,Medium,6019.96
1452,287,4,2018-03-20,2018-03-23,2018-03-23,1,3,2,234,1,899.99,0.2,899.99,Medium,2633.9300000000003
1390,63,4,2018-02-12,2018-02-13,2018-02-13,2,7,3,306,1,899.99,0.1,899.99,Medium,21941.86
1564,46,1,2018-04-21,2018-04-21,,1,3,1,309,1,899.99,0.07,899.99,Medium,9589.9
1496,3,1,2018-04-06,2018-04-06,,1,3,2,214,1,899.99,0.07,899.99,Medium,26249.809999999998
1325,68,4,2018-01-01,2018-01-02,2018-01-03,3,8,2,257,1,899.99,0.05,899.99,Medium,11842.92
1502,83,2,2018-04-06,2018-04-06,,2,6,5,255,1,899.99,0.07,899.99,Medium,8487.9
1324,862,4,2018-01-01,2018-01-04,2018-01-03,2,6,3,235,1,899.99,0.1,899.99,Medium,7150.95
1565,60,2,2018-04-21,2018-04-21,,1,2,3,261,1,899.99,0.1,899.99,Medium,11149.92
1217,1155,4,2017-10-28,2017-10-31,2017-10-30,2,7,2,106,2,449.99,0.05,899.98,Medium,1649.97
1543,76,1,2018-04-16,2018-04-16,,2,6,1,108,2,449.99,0.1,899.98,Medium,8209.86
840,372,4,2017-04-15,2017-04-16,2017-04-16,2,6,3,106,2,449.99,0.2,899.98,Medium,7199.96
937,73,4,2017-06-11,2017-06-14,2017-06-13,2,7,1,108,2,449.99,0.1,899.98,Medium,34390.88
1212,213,4,2017-10-27,2017-10-30,2017-10-29,2,6,4,68,2,449.99,0.07,899.98,Medium,5099.93
1197,269,4,2017-10-21,2017-10-23,2017-10-23,2,6,4,106,2,449.99,0.2,899.98,Medium,8069.929999999999
1155,865,4,2017-09-30,2017-10-01,2017-10-01,2,7,1,68,2,449.99,0.05,899.98,Medium,4272.93
978,1123,4,2017-06-26,2017-06-28,2017-06-27,2,6,1,106,2,449.99,0.05,899.98,Medium,2799.94
1029,407,4,2017-07-29,2017-07-30,2017-08-01,1,3,4,68,2,449.99,0.1,899.98,Medium,9199.949999999999
662,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,5,106,2,449.99,0.07,899.98,Medium,8149.91
1031,1308,4,2017-07-30,2017-08-01,2017-08-02,1,2,2,108,2,449.99,0.2,899.98,Medium,2899.96
640,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,1,106,2,449.99,0.05,899.98,Medium,3803.92
1503,208,2,2018-04-07,2018-04-07,,1,3,2,302,2,449.99,0.05,899.98,Medium,6219.92
978,1123,4,2017-06-26,2017-06-28,2017-06-27,2,6,3,108,2,449.99,0.05,899.98,Medium,2799.94
642,847,4,2017-01-07,2017-01-09,2017-01-10,2,7,1,68,2,449.99,0.07,899.98,Medium,899.98
1011,495,4,2017-07-18,2017-07-21,2017-07-21,1,3,4,68,2,449.99,0.05,899.98,Medium,2889.9300000000003
1007,1115,4,2017-07-16,2017-07-17,2017-07-17,2,6,5,106,2,449.99,0.1,899.98,Medium,4140.93
836,455,4,2017-04-13,2017-04-16,2017-04-14,2,6,1,108,2,449.99,0.2,899.98,Medium,899.98
1585,157,1,2018-04-26,2018-04-26,,1,3,2,106,2,449.99,0.1,899.98,Medium,19879.89
869,844,4,2017-05-01,2017-05-04,2017-05-02,2,7,2,106,2,449.99,0.05,899.98,Medium,11463.92
1268,774,4,2017-11-26,2017-11-28,2017-11-29,1,3,1,68,2,449.99,0.07,899.98,Medium,6969.929999999999
713,207,4,2017-02-13,2017-02-14,2017-02-15,3,8,4,108,2,449.99,0.07,899.98,Medium,2769.9300000000003
699,958,4,2017-02-06,2017-02-08,2017-02-09,3,9,1,106,2,449.99,0.1,899.98,Medium,6452.92
707,79,4,2017-02-09,2017-02-11,2017-02-11,2,7,1,106,2,449.99,0.05,899.98,Medium,17641.86
1547,169,1,2018-04-17,2018-04-17,,1,3,1,106,2,449.99,0.2,899.98,Medium,15597.949999999999
996,915,4,2017-07-11,2017-07-12,2017-07-12,1,2,1,68,2,449.99,0.05,899.98,Medium,1369.97
1097,1311,4,2017-08-27,2017-08-30,2017-08-28,2,6,2,106,2,449.99,0.07,899.98,Medium,4294.93
957,722,4,2017-06-17,2017-06-20,2017-06-20,3,9,1,108,2,449.99,0.05,899.98,Medium,3481.92
1355,1010,4,2018-01-19,2018-01-21,2018-01-20,2,7,4,313,2,449.99,0.1,899.98,Medium,11279.949999999999
1139,1006,4,2017-09-21,2017-09-22,2017-09-23,1,2,1,106,2,449.99,0.05,899.98,Medium,7396.92
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,2,108,2,449.99,0.2,899.98,Medium,11899.939999999999
1211,19,4,2017-10-27,2017-10-28,2017-10-29,2,7,5,108,2,449.99,0.2,899.98,Medium,18223.86
637,512,4,2017-01-03,2017-01-05,2017-01-05,2,6,2,106,2,449.99,0.1,899.98,Medium,3899.97
1142,554,4,2017-09-23,2017-09-26,2017-09-26,1,3,4,108,2,449.99,0.2,899.98,Medium,4913.91
1197,269,4,2017-10-21,2017-10-23,2017-10-23,2,6,2,108,2,449.99,0.05,899.98,Medium,8069.929999999999
1276,893,4,2017-11-30,2017-12-03,2017-12-02,2,6,1,18,2,449.0,0.2,898.0,Medium,10593.939999999999
461,853,4,2016-09-26,2016-09-27,2016-09-27,2,7,5,18,2,449.0,0.1,898.0,Medium,8547.95
57,1305,4,2016-02-04,2016-02-06,2016-02-06,2,7,2,19,2,449.0,0.2,898.0,Medium,1767.97
460,691,4,2016-09-25,2016-09-27,2016-09-26,3,8,2,18,2,449.0,0.07,898.0,Medium,4786.969999999999
1036,1442,4,2017-07-30,2017-08-01,2017-07-31,2,6,3,18,2,449.0,0.05,898.0,Medium,7841.94
373,337,4,2016-08-16,2016-08-19,2016-08-17,2,7,3,19,2,449.0,0.2,898.0,Medium,5587.95
501,977,4,2016-10-11,2016-10-12,2016-10-13,2,7,1,19,2,449.0,0.05,898.0,Medium,3567.96
388,1080,4,2016-08-21,2016-08-24,2016-08-23,3,8,1,19,2,449.0,0.2,898.0,Medium,3868.96
527,506,4,2016-10-27,2016-10-29,2016-10-28,1,2,1,18,2,449.0,0.07,898.0,Medium,10246.97
41,979,4,2016-01-27,2016-01-30,2016-01-29,2,6,2,19,2,449.0,0.2,898.0,Medium,3418.9700000000003
243,802,4,2016-05-27,2016-05-30,2016-05-28,3,8,2,19,2,449.0,0.07,898.0,Medium,9897.96
203,1102,4,2016-05-03,2016-05-05,2016-05-06,3,9,4,19,2,449.0,0.07,898.0,Medium,4355.97
585,1219,4,2016-12-04,2016-12-05,2016-12-05,2,7,2,18,2,449.0,0.2,898.0,Medium,4076.9700000000003
552,1282,4,2016-11-12,2016-11-15,2016-11-13,2,7,5,19,2,449.0,0.2,898.0,Medium,2946.9700000000003
553,913,4,2016-11-12,2016-11-13,2016-11-15,3,9,2,18,2,449.0,0.07,898.0,Medium,1997.98
686,380,4,2017-02-01,2017-02-03,2017-02-04,2,7,4,19,2,449.0,0.2,898.0,Medium,3359.95
398,447,4,2016-08-29,2016-08-30,2016-09-01,1,2,2,18,2,449.0,0.05,898.0,Medium,5426.97
358,1042,4,2016-08-05,2016-08-07,2016-08-07,2,7,4,18,2,449.0,0.1,898.0,Medium,5977.9400000000005
134,679,4,2016-03-20,2016-03-21,2016-03-21,2,7,3,18,2,449.0,0.07,898.0,Medium,3295.98
278,1301,4,2016-06-20,2016-06-23,2016-06-21,1,3,2,19,2,449.0,0.07,898.0,Medium,5129.96
135,1354,4,2016-03-21,2016-03-23,2016-03-23,2,7,2,18,2,449.0,0.05,898.0,Medium,4789.96
156,357,4,2016-04-03,2016-04-06,2016-04-05,1,3,1,18,2,449.0,0.2,898.0,Medium,2225.99
160,205,4,2016-04-04,2016-04-06,2016-04-06,2,7,3,18,2,449.0,0.1,898.0,Medium,3908.96
199,760,4,2016-05-01,2016-05-04,2016-05-04,2,7,2,18,2,449.0,0.07,898.0,Medium,4797.969999999999
174,1361,4,2016-04-12,2016-04-13,2016-04-15,2,7,2,19,2,449.0,0.1,898.0,Medium,1437.98
170,1200,4,2016-04-10,2016-04-11,2016-04-13,2,7,4,18,2,449.0,0.05,898.0,Medium,6547.96
514,927,4,2016-10-19,2016-10-21,2016-10-20,2,7,1,18,2,449.0,0.2,898.0,Medium,1756.0
139,710,4,2016-03-23,2016-03-24,2016-03-26,2,7,1,19,2,449.0,0.07,898.0,Medium,1897.99
615,560,4,2016-12-19,2016-12-22,2016-12-21,3,9,4,19,2,449.0,0.1,898.0,Medium,3818.96
610,711,4,2016-12-13,2016-12-15,2016-12-14,2,6,3,18,2,449.0,0.07,898.0,Medium,4847.96
613,1159,4,2016-12-17,2016-12-19,2016-12-19,2,7,2,18,2,449.0,0.05,898.0,Medium,7447.969999999999
630,1404,4,2016-12-26,2016-12-27,2016-12-28,2,6,3,18,2,449.0,0.1,898.0,Medium,3258.96
1017,168,4,2017-07-20,2017-07-21,2017-07-23,2,6,4,18,2,449.0,0.2,898.0,Medium,4517.9400000000005
668,297,4,2017-01-22,2017-01-23,2017-01-24,3,8,2,19,2,449.0,0.1,898.0,Medium,3897.98
1502,83,2,2018-04-06,2018-04-06,,2,6,2,19,2,449.0,0.07,898.0,Medium,8487.9
240,65,4,2016-05-27,2016-05-29,2016-05-30,2,6,4,18,2,449.0,0.07,898.0,Medium,11978.93
1039,1077,4,2017-08-02,2017-08-04,2017-08-03,2,7,1,18,2,449.0,0.2,898.0,Medium,898.0
519,54,4,2016-10-22,2016-10-23,2016-10-24,2,7,4,18,2,449.0,0.2,898.0,Medium,18567.94
249,145,4,2016-06-01,2016-06-04,2016-06-04,2,6,2,18,2,449.0,0.05,898.0,Medium,9167.97
1263,1408,4,2017-11-23,2017-11-26,2017-11-26,2,6,3,19,2,449.0,0.1,898.0,Medium,5267.98
1070,596,4,2017-08-17,2017-08-20,2017-08-18,2,7,2,18,2,449.0,0.1,898.0,Medium,1618.98
606,18,4,2016-12-11,2016-12-12,2016-12-13,2,7,2,18,2,449.0,0.05,898.0,Medium,17306.87
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,3,19,2,449.0,0.05,898.0,Medium,5529.95
595,538,4,2016-12-08,2016-12-09,2016-12-11,1,2,2,19,2,449.0,0.07,898.0,Medium,7546.96
78,1182,4,2016-02-16,2016-02-18,2016-02-19,2,7,3,18,2,449.0,0.1,898.0,Medium,2315.98
808,315,4,2017-03-31,2017-04-02,2017-04-02,2,6,4,19,2,449.0,0.05,898.0,Medium,2376.9700000000003
493,796,4,2016-10-09,2016-10-12,2016-10-11,1,3,2,18,2,449.0,0.05,898.0,Medium,2027.98
1201,201,4,2017-10-23,2017-10-24,2017-10-24,2,6,5,19,2,449.0,0.2,898.0,Medium,2925.9700000000003
578,819,4,2016-11-27,2016-11-28,2016-11-29,2,7,3,18,2,449.0,0.05,898.0,Medium,5767.95
1000,645,4,2017-07-12,2017-07-14,2017-07-15,2,7,3,19,2,449.0,0.07,898.0,Medium,4062.95
293,573,4,2016-06-30,2016-07-03,2016-07-02,2,7,1,19,2,449.0,0.05,898.0,Medium,1367.99
292,360,4,2016-06-29,2016-06-30,2016-07-02,3,9,1,18,2,449.0,0.1,898.0,Medium,6895.99
134,679,4,2016-03-20,2016-03-21,2016-03-21,2,7,1,19,2,449.0,0.1,898.0,Medium,3295.98
302,1375,4,2016-07-06,2016-07-07,2016-07-09,2,6,2,18,2,449.0,0.07,898.0,Medium,3497.96
1346,136,4,2018-01-14,2018-01-15,2018-01-15,3,8,3,18,2,449.0,0.05,898.0,Medium,17327.899999999998
878,224,4,2017-05-07,2017-05-10,2017-05-09,1,3,4,18,2,449.0,0.05,898.0,Medium,12829.88
592,1232,4,2016-12-06,2016-12-08,2016-12-08,2,7,3,18,2,449.0,0.07,898.0,Medium,2037.97
600,624,4,2016-12-09,2016-12-12,2016-12-11,2,7,3,18,2,449.0,0.07,898.0,Medium,4997.969999999999
308,156,4,2016-07-11,2016-07-12,2016-07-14,2,6,2,18,2,449.0,0.2,898.0,Medium,5167.98
104,7,4,2016-03-03,2016-03-05,2016-03-05,2,7,1,19,2,449.0,0.1,898.0,Medium,7707.959999999999
737,694,4,2017-02-27,2017-03-01,2017-02-28,2,6,2,19,2,449.0,0.07,898.0,Medium,3843.96
434,726,4,2016-09-13,2016-09-15,2016-09-14,2,6,5,18,2,449.0,0.05,898.0,Medium,8129.95
1185,960,4,2017-10-14,2017-10-16,2017-10-17,2,6,1,19,2,449.0,0.07,898.0,Medium,8929.96
440,882,4,2016-09-17,2016-09-18,2016-09-19,2,7,1,19,2,449.0,0.07,898.0,Medium,6697.98
542,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,4,19,2,449.0,0.2,898.0,Medium,5697.96
546,470,4,2016-11-09,2016-11-12,2016-11-10,2,7,3,18,2,449.0,0.07,898.0,Medium,3555.99
474,553,4,2016-10-01,2016-10-04,2016-10-04,1,3,1,19,2,449.0,0.05,898.0,Medium,2578.99
63,1075,4,2016-02-07,2016-02-09,2016-02-09,2,7,2,19,2,449.0,0.05,898.0,Medium,2897.9700000000003
345,1299,4,2016-08-01,2016-08-04,2016-08-03,2,6,1,18,2,449.0,0.1,898.0,Medium,1997.98
